text,label,five_folds,ten_folds,train_test_split
"Ich finde es immer wieder interessant, dass in solchen Artikeln nicht die ""was guckst du"" Fraktion unter den Zuwanderern als Beispiel angeführt wird, die das Zusammenleben in den Vierteln erschweren, sondern solche wie Frau Simsek. Der WDR hat jahrelang die gleiche Taktik angewendet und was hat es gebracht die alltäglichen Probleme unter den Teppich zu kehren? Eben, Pegida und AfD. Und dazu heult der Winterwind.",1.0,0,0,0
"Völler hat einfach kein Händchen für Trainerverpflichtungen und  auch als Repräsentant des Vereins, sozusagen als Aushängeschild, gefällt er mit überhaupt nicht mehr. Dieses ewige Schönreden, Phrasendreschen nervt viele Fans.",0.0,0,0,0
"""...vermisste minderjährige Flüchtlinge..."" Möglicherweise sind die aber auch wieder zurück zu ihren Frauen und Kindern!?",1.0,0,0,0
Dafür will sie also ihren Flugzeugträger!,0.0,0,0,0
"Das sind nur offizielle NEU Anträge! Wie viele haben wir denn schon hier? Zusätzlich zu dem Familiennachzug der letzten 30 Jahre, der Paarungswilligkeit all der Menschen die kein Rentensystem kennen und sich fortpflanzen wie die Karnickel?  Und die hoch ist die Dunkelziffer der Merkel jünger die alle einfach mal so her kommen und dann erstmal NUR schwarz arbeiten, do für zwei Euro die Stunde?  Sarrazin hatte recht!",1.0,0,0,0
"Wird hier die RP eigentlich zu Werbezwecken für ein neues Rathaus missbraucht oder täusche ich mich da? Fast täglich taucht jetzt ein Bericht oder Kommentar dazu auf. Der Mensch, der sich wegen dem Projekt ein Denkmal setzen möchte, möge sich bitte etwas anderes ausdenken, im Bunten Garten ist dafür noch genügend Platz. ",0.0,0,0,0
Die Kopftuch-Mullahs sollen sich in ihr Heimatland ver******,1.0,0,0,0
"Da kriegt dieses Medium schon den Hinweis, dass dieses Foto wohl nicht aus Venezuela ist und was passiert?  Nichts!   Das Foto dürfte aus Haiti sein. Das Wort ""ALYANS"" auf dem Transparent gibt es im Spanischen nicht.",0.0,0,0,0
"Wenn die Wirtschaft mehr (Billig-)- Arbeitskräfte forderte, dann würde Merz wohl unverzüglich-radikaler als der Kipping-Flügel der Linken -die Einwanderung fördern. Die Einheimischen hätten dann verstärkt die Folgen an der Backe und jede Kritik würde mit der Nazikeule erschlagen.",1.0,0,0,0
"Kommentar zur Füchschen-Werbung,  das ist Ihre persönliche Meinung, viele ander und Ich finden es diese Werbung schö. Prost Fuchs, weiter so Herr König. ",0.0,0,0,0
"Das waren ganz sicher Leute mit rechter Gesinnung ;-) Oder waren es noch Muttis neue, von ihr willkommene Gäste? Ich freue mich über die kulurelle Bereicherung, die wir heutzutage erleben, die es früher nicht gab. ",1.0,0,0,0
"Diese Flickschusterei mit Sonderregeln für jede Rentenform für sich, viele Jahre nachdem die Verträge geschlossen wurden, bringt doch nichts außer Unsicherheit. Wie wäre es mit einem vernünftigen KK-Satz für alle, abhängig vom Gesamteinkommen, ohne Deckelung? Was für den Berufstätigen okay ist, wird doch derselben Person auch auf 80% reduziert bei 80% des Einkommen auch noch akzeptabel sein? ",0.0,0,0,0
"Mmmh, ein Anschlag auf einen christlichen Kindergarten. Wer soll das nur gewesen sein?",1.0,0,0,0
Das glaub' ich gerne. Denen geht doch allen was auf Grundeis wenn das Volk entscheiden würde.,0.0,0,0,0
"""gehört"" ist ein sehr dehnbarer Begriff ist....jeder Massenmörder und Vergewaltiger der in irgendeinem deutschen Gefängnis sitzt gehört auch zu Deutschland.  Wie wäre es etwas klarer und aussagekräftiger mit:  Alle die hier leben und Teil der Gesellschaft sein wollen und auch so leben- also als Teil der Gesellschaft- gehören zu Deutschland. Ups, dann gehört wohl ein nicht geringer Teil der Muslime eher nicht zu Deutschland.",1.0,0,0,0
Vielleicht hat sie ein Kölner Kennzeichen? Dann könnte man die Aussage sie hätte hier nichts zu suchen ja verstehen. Lol.,0.0,0,0,0
"Hurra, alle rein ins Sozialsytem. Der Michel finanziert sogar den Heimaturlaub. Sorry, aber was hier seit 2015 passiert ist nicht mehr normal. ",1.0,0,0,0
"Gibt es eigentlich Studien darüber wie sich solche Bauten auf das Stadtklima auswirken?  Nur mal so gefragt, weil man nach 4 Tagen Sonnenschein in den Städten schon von Hitzewelle spricht.",0.0,0,0,0
"Helveltom Sonntag, 28. Juli 2019, 13:16 Uhr  „Von außen betrachtet wirkt das Land wie eine Irrenanstalt. Man kommt zwar ohne Ausweis über die Grenze , aber nicht mehr in ein Freibad.“  Danke für diesen Beitrag. Er zeigt, wie absurd die Situation in Deutschland mittlerweile ist. Und es wird noch schlimmer werden.",1.0,0,0,0
"Hut ab vor Mack Horton! ""Wellbrock ... will das Thema ausblenden"" Macht Mutti doch auch so, wenn sie die Chinesen hofiert...",0.0,0,0,0
 Mein erster Gedanke war auch setzt diesen verzogenen kleinen Jüngling auf die Tribüne und lasst ihn schmollen bis er eine andere Hautfarbe annimmt. Leider ist BMG dazu finanziell nicht in der Lage. Jetzt lasst ihn doch bei den Bayern richtig durchstarten wie einen Sinan Kurt der es bekanntermassen ja noch nicht mal bei einem maximal Mittelklasse Verein in Österreich geschafft hat sich durchzusetzen.  Gut dass dieser Stinkstiefel weg ist. ,1.0,0,0,0
"Ich hätte es begrüßt, wenn die RÜO-Redaktion auch das Jahr mitgeteilt hätte, in dem Modernisierungsmaßnahmen  MOF 2 und MOF3 auch greifen.   Ok, MOF3 soll ja erst geplant werden, das wird wohl erst dann zum Tragen kommen, wenn auch der letzte derzeit lebende Redakteur unter der Erde liegt.  Dennoch enthält der Artikel keine Angaben zu den Zeiträumen und dient meiner Meinung nach eher der Beruhigung der verärgerten Bahnkunden.   ",0.0,0,0,0
Man muss sich doch nur mal muslimisch geprägte  Länder anschauen. Wollen wir diese Zustände auch in Deutschland? ,1.0,0,0,0
"Es muß menschlich, athmosphärisch und trotzdem au Distanz passen. Und das tut es nicht.",0.0,0,0,0
"Wetten, das die Festgenommenen schneller auf freiem Fuß sind, als die betagte Dame, die vor einigen Tagen einen Ladendiebstahl begangen hatte, mit einem Beutewert von 18 Euro.  Jedenfalls gratuliere ich den Polizeieinsätzen, dass sie die rumänischen LKW-Aufschlitzer festnehmen konnten. Man sollte diese Bande mit den bestohlenen Lkw-Fahrern für fünf Minuten alleine lassen. ",1.0,0,0,0
Wahrheit ist das Übel der praktizierten `Demokratie `.,0.0,0,0,0
"NRW ist das Land mit der höchsten Zuwanderung von Flüchtlingen. Wie wir ja heute wissen, größtenteils junge Männer aus muslimischen Ländern mit archaischen Vorstellungen auch im Hinblick auf die Rechte von Frauen. Ob das nun kausal ist oder nicht, wird man wohl nur anhand der Kriminalstatistik nachvollziehen können.  Das mit dem Anteil der Geschlechter und der regionalen Zuwanderung kann man übrigens in der Zuwanderungs-Statistik nachlesen. Sind also Fakten. ",1.0,0,0,0
"Das ist gut, dass sich der Städtetag sorgt sich nach Lübcke-Attentat um Kommunalpolitiker sorgt. Sind die von der AfD da mit eingeschlossen?",0.0,0,0,0
"Noch ein Beispiel: Antiziganismus  Die Frage: Sinti um Roma neigen zu Kriminalität  Scheint so zu sein, wenngleich die Ursache weniger in der RASSE (nach der die Autoren ja nicht fragen), sondern eher in der Sozialisierung zu suchen sind.  Es gibt auch viele Sinti und Roma, die nicht zu Kriminalität neigen, aber diese sind auch ordentlich sozialisiert und haben nicht zuvor in Bukarest im Müll nach etwas Essbarem gewühlt.",1.0,0,0,0
"Muslime feiern kein Weihnachten, das sollte man im Integrationsamt eigentlich wissen",0.0,0,0,0
"Heftig! An seiner Stelle würde ich eine Milliarde investieren, um die Islamisten auszurotten.",1.0,0,0,0
"Da sieht man jetzt mal ganz klar, wie weltfremd und ideologisch verstrahlt diese Frau ist. Soll die halbe Welt hier in Europa aufgenommen werden?",0.0,0,0,0
Ein Kniefall vor den Muslimen ist meines Erachtens aufgrund der fast täglichen muslimischen Gräueltaten nicht notwendig gewesen.,1.0,0,0,0
"Was soll die Aufschieberei bringen? Bestehen Absichten, dass Nordirland zu Irland migriegen möchte oder wird Irland von GB einverleibt? Es gibt eben Probleme, die innerhalb der EU gelöst werden konnten. Die wollte man aber offensichtlich nicht.  Vielleicht können wir den Briten entgegen kommen und sie weiter in der EU behalten - beitragsfrei und sie brauchen nur die Regeln übernehmen, die ihnen genehm sind.  Die Ausfälle übernehmen dann die Deutschen. Aber brauchen wir dann noch die EU?",0.0,0,0,0
"Dass Afrikaner gerne schnackseln, wissen wir nicht nur von Prinzessin Gloria (von Thurn und Taxis), sondern können es auch an der ungeheueren Bevölkerungsexplosion in Afrika ablesen... Wenn mehr Helligkeit in den Abendstunden dazu beitragen könnte, das Bevölkerungswachstum in Afrika zu bremsen, müssten zukünftige Generationen Herrn Tönnies für seine Überlegungen sogar dankbar sein...",1.0,0,0,0
"von der CDU schon vor Jahren angeregten Maßnahmen? Die Maßnahmen die von CDU und SPD geschlossen abgelehnt wurden, oder welche sollen das sein? Es wird immer bizarrer unterstützt durch Press, Funk und Fernsehen...unglaublich wie die lokale Presse dieses Spiel mitspielt ohne auch nur eine kritische Frage zu stellen...",0.0,0,0,0
Der künftige Herrscher des Morgenlandes mag keinerlei Kritik an seinen Herrenmenschen.,1.0,0,0,0
"Hier müssen die Gesetze so geändert werden,dass solche Verbrecher aus Deutschland für immer ausgewiesen werden!!!",0.0,0,0,0
"Und wieder mal haben die Schlepper ihr Ziel erreicht. Menschen die sich vorsätzlich in Gefahr begeben, vor der Küste Libyens abgeholt und nach Europa gebracht. Da fühlt sich die Besatzung doch sicher richtig toll. Man steht ja auf der Seite der „Guten“. Die Zeche können ja die anderen zahlen. ",1.0,0,0,0
Sehr glaubwürdig. Man kann es nicht mehr hören und sehen. ,0.0,0,0,0
"Kopftücher ja, da nicht zu Europäischer Kultur gehörend und der Abgrenzung dienend. Kreuze NEIN, da Inbegriff der o. G. Kultur, wie auch die Kippa. Christentum u n d Judentum sind die Wurzeln auf denen dieses Europa ruht. Der Islam muss sich erst einmal integrieren lassen, sich von vielen teilen seiner Weltanschauung verabschieden. Beispiel: Mischehen, Beispiel: Konversion. Bei Juden und Christen kein Problem aber im Islam?!?! ",1.0,0,0,0
"Hörgerät ausschalten und sich dann nicht von dem dämlichen Gedudel beeinflussen lassen. So einfach kanns sein! Die meisten Leute unterhalb der Seniorenschwelle haben ja eh die Stöpsel in den Ohren und hören ihre eigene Musik. Ich bedauere nur die Verkäufer, die den ganzen Tag diesen Müll ertragen müssen. An die denkt niemand.",0.0,0,0,0
"Abgelehnte Asylbewerber, die sich nicht an Regeln und Gesetze halten, werden auch der nächtlichen Abmeldepflicht nicht nachkommen. Diese Leute verfügen über kein so hohes Verantwortungsbewusstsein, wie wir Bürger, die schon länger mit Behörden zusammenarbeiten.  Warum verlässt man nach Mitternacht die Unterkunft? Die Kneipen haben zu und die Geschäfte sind geschlossen. Wollen sie Sterne beobachten, oder Nachtvögel und Fledermäuse? ",1.0,0,0,0
ein verbot des fast menschenverachtenden format wäre besser.hier gaukelt man jungen mädchen ein frauenbild auf das mehr als gesundheitsgefährdent ist.,0.0,0,0,0
"Bekehrt euch zu Islam und meldet die Mutti hat in Syrien ganze Doerfer ausgerottet, dann bekommt sie alles gratis vom Steuerzahler!",1.0,0,0,0
"Wo er Recht hat, hat er Recht! ",0.0,0,0,0
Natürlich sind mal wieder nur die Türken betroffen. Die Betroffenheitskultur wird ihnen in die Wiege gelegt.,1.0,0,0,0
Spontanfeiern bei der Bundeswehr?,0.0,0,0,0
"Schön bunt in Deutschland.  Einfach so weitermachen und weiter massenhaft gering qualifizierte importieren, please.  UK führt derweil ein vernünftiges punktebasiertes Einwanderungssystem ein. Aber das wollen bei uns ja nur die ganz ganz schlimme blaue Partei. ",1.0,0,0,0
"Na ja wenn Erdogan, den die BILD als Diktator bezeichnet, die Anschläge für seinen Wahlkampf instrumentalisiert könnte man vermuten das die Täter von ihm beauftragt und bezahlt worden sind. Diese Strategie ist alt und nicht unüblich auf eigene Leute schießen zu lassen und damit einen Freibrief der Moslems zu bekommen zurück zu schlagen und Rache zu nehmen.  Das sind zwar menschenverachtende Methoden aber passen zu solchen Politikern wie Präsident Erdogan. ",0.0,0,0,0
"Es liegt eine massenhafte Zuwanderung in die Sozialsysteme vor. Dass sich Deutschland das jetzt schon nicht mehr leisten kann, sieht man an jeder Ecke. Aber wir machen weiter, bis das Schiff unter geht.",1.0,0,0,0
Geheimdienste und BKA haben einen guten Job gemacht. Danke dafür.,0.0,0,0,0
"Das ist die normale Konsequenz von der Null-Integrations-Strategie die seit Ende der 80iger Jahre von dieser Bevölkerungsgruppe, ohne jegliche Gegenwehr, umgesetzt wird. Jetzt müssen wir schleunigst Glückwunschflyer (natürlich auf Türkisch / Arabisch) verteilen und entsprechende Autocorsostrecken zur Verfügung stellen. Sonst sind wir wieder Fremdenfeindlich....usw. ",1.0,0,0,0
"Dass im Jemen so viel Leid geschieht, ist Mitschuld des ""Westens""! Lockheed, Boeing, BAE Systems, EADS und in Deutschland Rheinmetall und Krauss-Maffei verdienen damit viel Geld!",0.0,0,0,0
"Türke / Deutscher ? Schreibt für die linke Nachrichtenagentur Etha?  Ist Mitglied in der linksextremen Marxistisch-Leninistischen Kommunistischen Partei? Das sind die Personen, die gerne die doppelte Staatsbürgerschaft haben, um im Fall der Fälle einen sicheren Hafen zu haben. Diese Personen belasten und kosten der BRD viel Geld, nur damit sie Ihre Spielchen durchziehen können und Deutschland fällt immer wieder auf die Masche rein. ",1.0,0,0,0
Darf er es behalten?  ,0.0,0,0,0
"Da die Systemmedien unisono von einem ""Deutschen"" als Tatverdächtigen berichten, wird es sich bestimmt um einen ""Passdeutschen"" handeln.",1.0,0,0,0
Als Sportredakteur darf man die Vereine der Stadt auch gerne kennen! Es ist der SV Dohr und nicht der SV Dort!,0.0,0,0,0
"Der Islam als Kopf-ab-Ideologie, frauen- und demokratiefeindlich hat in deutschen Schulen nichts verloren.",1.0,0,0,0
"""Die Radfahrer selbst wurden zwischenzeitlich von einem Rheinbahn-Bus auf der Autospur überholt, obwohl dieser eigentlich auch berechtigt gewesen wäre, die neue Umweltspur zu nutzen.""  Der Rheinbahn-Bus kann ja auch die Umweltspur nutzen. Möchte er den Radfahrer überholen ist der Mindestabstand von 1,5 Metern einzuhalten. Das erfordert den Spurwechsel.",0.0,0,0,0
"""https://www.amnesty.de/informieren/aktuell/deutschland-abschiebungsflug-nach-afghanistan-stoppen""  Wenn man den Sumpf tocken legen will, darf man nicht die Frösche fragen.",1.0,0,0,0
"Die Mörder, die aus dem Hubschrauber zum Spaß Zivilisten abgeknallt haben, sind auf freiem Fuß, aber dem Aufdecker des Kriegsverbrechens droht eine die absurde Strafe und Rachejustiz. Und unsere ehrenhafte Bundesregierung schweigt...",0.0,0,0,0
"6 Monate hat durchgreifen und der Spuk ist zu Ende. Es sind Wirtschaftsflüchtlinge, die unsere und die Existenz unserer Kinder vernichten.  Helft den Menschen in ihren Heimatländern. Frau Merkel ist der Hauptübertäter.",1.0,0,0,0
Niveau!?,0.0,0,0,0
"36% sind ""deutsche"" Staatsbürger. Sieht man ja schon an den Vornamen. Gebt endlich allen kriminellen Ausländern einen deutschen Pass, dann sind wir das Problem los und die Statistik ist sauber. Die schon länger hier lebenden Bio-Deutschen bekommen im Gegenzug einen Duldungsstatus, der ihnen einen dauerhaften Aufenthalt zusichert. Hat sich ja bewährt und der Familiennachzug ist auch schon erledigt. Integration kann so einfach sein und die Gesellschaft wird noch bunter.  Ich freu mich drauf! ",1.0,0,0,0
Meinungsroboter twitterten gegen UN-Migrationspakt   Und  wieviele Meinungsroboter twitterten  f ü r  UN-Migrationspakt?,0.0,0,0,0
"Wenn man Organisationen wie Ditib zulässt und hofiert, muss man sich nicht wundern, dass man den Nährboden bereitet.",1.0,0,0,0
Oder eine Skizze vom Kommunismus! ,0.0,0,0,0
720 Schüler (von 1208) an dieser Schule haben Migrationshintergrund und 560 sprechen zu Hause in der Familie kein Deutsch. Tja ???,1.0,0,0,0
"Der CDU fehlen 6,2 Millionen Stimmen, um die Merkel die CDU mit ihrer Ablehnung bringt. Was lehnt Merkel ab, das Betrugs-Gesetz von 2005 soll weg. Hier wurde die 6,2 Millionen Bürger um ca. 44 Millarden Euro betrogen. Die 6.2 Millionen Stimmen werden wo anders hin wandern",0.0,0,0,0
"0,0 lernen Deutsche Politiker! Nur helfen in den Heimatländer bringt etwas. Wir brauchen nicht noch mehr Flüchtlinge, die nichts tun als die sozialen Netze zu plündern. ",1.0,0,0,0
"Ich bin zwar (auch) kein Biologe, aber: können Kobras, die meines Wissens wenig Beine haben, ent""laufen"" wie die Headline lautet? Oder ist es wie bei den Ballonen, die ja nicht fliegen, sondern fahren, obwohl sie keine Räder haben? ;-)",0.0,0,0,0
"Wie sollen die Feinde unserer Gesellschaft Grenzen erkennen, wenn diese quasi seit 2015 mehr oder weniger, rund um die Uhr geoeffnet sind?",1.0,0,0,0
Sind die beiden autofreien Sonntage jetzt Wunsch/Empfehlung - oder ein ausdrückliches Verbot? Auf welcher Rechtsgrundlage beruht die im Artikel benannte Sperrung von Straßen? Ceterum censeo: an einem Sonntag ist solch eine Übung natürlich besonders wirkungsvoll... ,0.0,0,0,0
